SK_ID_CURR,TARGET
204073,0.075616809
204076,0.080888312
204086,0.050509775
204088,0.066126649
204102,0.099741148
204116,0.070352054
204117,0.059015965
204121,0.134152616
204129,0.03899351
204139,0.193799668
204148,0.024904859
204149,0.078282444
204175,0.028947838
204181,0.149439127
204183,0.043410335
204187,0.074782525
204193,0.155442051
204194,0.042493355
204195,0.026772634
204196,0.096830268
204202,0.103287623
204206,0.021093452
204207,0.155891688
204214,0.050165924
204222,0.055054646
204226,0.027313647
204227,0.085461677
204228,0.045789898
204231,0.059651836
204232,0.1028746
204235,0.197630091
204237,0.01165271
204239,0.042515383
204242,0.034325457
204254,0.027135956
204255,0.059472961
204259,0.028069062
204268,0.036259972
204280,0.017951162
204282,0.144650943
204307,0.020533129
204314,0.102497619
204318,0.07755409
204321,0.052022698
204330,0.031739525
204335,0.068572107
204339,0.188160675
204344,0.029468871
204350,0.107725998
204371,0.020022213
204372,0.072481914
204374,0.101918626
204383,0.07018199
204392,0.153175832
204403,0.014948058
204409,0.037202188
204416,0.042032222
204417,0.040626957
204437,0.142571273
204440,0.024293143
204445,0.026878023
204446,0.057250105
204449,0.141894792
204468,0.051732412
204504,0.061619093
204506,0.0377177
204536,0.047485036
204539,0.177339683
204601,0.026470993
204614,0.072161624
204616,0.159622097
204618,0.084320478
204623,0.034824557
204630,0.109781256
204636,0.027755972
204639,0.037421326
204642,0.062784087
204644,0.030964509
204648,0.043402185
204662,0.051269917
204673,0.03615699
204674,0.094992799
204681,0.023080437
204682,0.047990877
204683,0.127749514
204689,0.119081055
204690,0.12870328
204707,0.053174038
204728,0.097873546
204736,0.179927138
204740,0.05533715
204749,0.080202859
204756,0.036846934
204771,0.019088738
204778,0.031688033
204808,0.035734195
204822,0.106104485
204827,0.127451793
204831,0.077507518
204836,0.02982769
204837,0.038749426
204843,0.052929972
204846,0.039282604
204847,0.025975106
204850,0.141853887
204852,0.026619154
204854,0.051158221
204856,0.146056465
204857,0.117283842
204863,0.124257205
204870,0.02441409
204885,0.051362268
204895,0.048401949
204905,0.051867548
204911,0.06259901
204927,0.038517734
204929,0.056657108
204941,0.070774793
204959,0.084436688
204962,0.087760676
204965,0.273990256
204970,0.158756472
204971,0.034432752
204972,0.145976481
205000,0.094057536
205011,0.059303753
205013,0.046570129
205014,0.297452149
205019,0.05074063
205043,0.044502721
205045,0.13936328
205054,0.028464378
205066,0.042456373
205069,0.075850603
205070,0.042026388
205071,0.080468003
205073,0.089813381
205077,0.096523143
205078,0.060553137
205088,0.03628068
205104,0.077280571
205107,0.035692993
205117,0.067391574
205118,0.024859971
205128,0.162327274
205134,0.030752523
205140,0.017315731
205141,0.151941077
205142,0.034036776
205153,0.218260564
205158,0.030464173
205169,0.048734799
205170,0.103639898
205183,0.022635621
205184,0.073005882
205197,0.029754515
205199,0.04659836
205204,0.018152119
205208,0.027390343
205209,0.038171612
205210,0.152505115
205216,0.08336624
205219,0.173719797
205222,0.059705626
205225,0.024183587
205235,0.106379634
205236,0.065671049
205241,0.033416437
205244,0.095389519
205251,0.128876326
205252,0.090250383
205258,0.041044505
205262,0.067997903
205264,0.045377383
205274,0.189319
205277,0.107624489
205281,0.036453916
205306,0.036854587
205307,0.104241971
205323,0.034461354
205336,0.201426048
205337,0.180080674
205360,0.091237282
205363,0.045733506
205365,0.04744547
205367,0.106871974
205368,0.021928769
205375,0.047599111
205403,0.068990621
205411,0.058125816
205415,0.054837982
205429,0.048570232
205434,0.174413441
205445,0.05944436
205463,0.035831707
205471,0.050077147
205472,0.10098154
205479,0.148767272
205480,0.053040728
205493,0.143264482
205503,0.088768219
205508,0.0543077
205524,0.05468234
205525,0.061621641
205526,0.03145353
205533,0.033130475
205542,0.021657448
205545,0.094677704
205552,0.04137215
205561,0.068865465
205563,0.048841205
205564,0.06198438
205565,0.028285389
205566,0.038323371
205569,0.070728147
205579,0.061495942
205585,0.151688106
205587,0.038582201
205588,0.048797019
205591,0.042149888
205594,0.163523757
205600,0.046109429
205608,0.060074
205613,0.025692417
205618,0.081746333
205619,0.015136873
205623,0.019884214
205627,0.222411706
205628,0.170516319
205635,0.042401398
205638,0.037891048
205640,0.11616014
205641,0.225649843
205642,0.313714621
205643,0.04865881
205646,0.084827925
205655,0.111634725
205672,0.041911258
205678,0.05146621
205681,0.021790743
205682,0.021635964
205690,0.020339252
205693,0.025422722
205695,0.062743864
205724,0.021682543
205738,0.04741366
205741,0.066146058
205744,0.043172856
205750,0.042488185
205751,0.161883412
205752,0.031035071
205766,0.067923558
205773,0.069054491
205775,0.051005567
205776,0.024854291
205789,0.143575509
205793,0.063837597
205797,0.022208169
205798,0.02556118
205802,0.020958265
205806,0.07577356
205807,0.056203818
205815,0.111737935
205819,0.038265737
205821,0.052909357
205822,0.048492315
205831,0.031142848
205832,0.091037693
205836,0.077796556
205843,0.091505046
205862,0.098977058
205863,0.056319711
205866,0.179577241
205873,0.061014202
205877,0.075893787
205879,0.050188715
205880,0.02038362
205886,0.134278871
205898,0.097584182
205903,0.046874115
205907,0.040635872
205908,0.11853286
205909,0.02623897
205930,0.025548511
205931,0.030703178
205932,0.030547118
205951,0.031501776
205957,0.230537191
205960,0.089309112
205987,0.054362162
205994,0.157123928
205995,0.0347687
206006,0.037875966
206007,0.032105026
206013,0.038572796
206020,0.029223744
206030,0.049146709
206035,0.021782842
206038,0.023265329
206039,0.064207898
206061,0.030705044
206066,0.102115648
206068,0.06186539
206071,0.12086774
206076,0.095546428
206077,0.066957871
206091,0.032272335
206097,0.113575177
206101,0.121486492
206145,0.080927726
206147,0.032897399
206163,0.047457856
206171,0.047864479
206173,0.101285406
206174,0.099459085
206197,0.064459328
206198,0.083011432
206209,0.064765335
206211,0.052640754
206213,0.02723661
206246,0.206981296
206252,0.064399508
206253,0.174357328
206254,0.061762107
206257,0.099578751
206270,0.032322832
206283,0.015800455
206290,0.042926128
206291,0.04580383
206292,0.152028339
206307,0.071183537
206315,0.025436791
206319,0.181081976
206324,0.074651038
206326,0.147809302
206338,0.114591922
206339,0.023832369
206354,0.036071567
206359,0.036828848
206374,0.092381709
206377,0.040102077
206395,0.199169906
206403,0.021234326
206410,0.197514309
206413,0.061751977
206414,0.025049881
206418,0.10551323
206424,0.055130286
206427,0.038159143
206428,0.045365877
206429,0.045437111
206430,0.055660295
206447,0.028899287
206451,0.067639226
206465,0.114510947
206477,0.151416799
206484,0.091021554
206497,0.028996875
206517,0.056271881
206533,0.028576964
206542,0.162752911
206557,0.038571327
206563,0.069597552
206564,0.158403418
206565,0.023991913
206582,0.08402789
206593,0.214589294
206605,0.286418334
206606,0.08191123
206621,0.046784437
206639,0.036735792
206640,0.063422436
206641,0.039800522
206645,0.081071242
206656,0.045451769
206666,0.055699998
206679,0.090804392
206681,0.054154859
206684,0.031573049
206686,0.01929551
206687,0.020075959
206697,0.073354002
206700,0.036953234
206702,0.081900415
206703,0.035942362
206708,0.074755764
206710,0.064129895
206721,0.116966432
206723,0.085774415
206735,0.071940256
206739,0.119279515
206742,0.03432559
206744,0.125808597
206747,0.217253869
206752,0.023140347
206774,0.086564055
206776,0.184296367
206792,0.045156265
206799,0.186880443
206805,0.039085344
206806,0.199914269
206809,0.080303087
206812,0.091433096
206814,0.023908747
206830,0.027385032
206831,0.04218252
206878,0.196988146
206905,0.021376716
206908,0.073722111
206910,0.05245614
206917,0.028834763
206920,0.137889918
206927,0.051239789
206933,0.034084131
206945,0.044716133
206968,0.040714191
206987,0.067570379
206989,0.029251974
207017,0.17649685
207027,0.069005361
207029,0.062594701
207030,0.113105328
207035,0.081410914
207040,0.141887731
207043,0.135726736
207054,0.091306234
207055,0.045453264
207059,0.02797938
207060,0.035756926
207062,0.035865353
207071,0.101280502
207073,0.241275217
207079,0.024454791
207100,0.054699548
207107,0.063606841
207129,0.065107163
207132,0.054466297
207139,0.08477199
207148,0.109933512
207153,0.031976576
207163,0.226701104
207164,0.066638395
207168,0.038613671
207171,0.014706028
207173,0.227232583
207174,0.02561034
207181,0.053404093
207182,0.033055988
207198,0.042158517
207201,0.030820678
207213,0.111115931
207234,0.108469925
207238,0.086722763
207256,0.05608595
207257,0.066153651
207264,0.201516568
207268,0.235986358
207275,0.112887424
207291,0.035695193
207296,0.057932981
207304,0.093862887
207308,0.093874351
207314,0.031516334
207324,0.107115118
207332,0.043142211
207333,0.139466631
207339,0.085046231
207349,0.030980904
207351,0.051298241
207359,0.156790927
207361,0.024216189
207365,0.060947215
207369,0.028297658
207372,0.060675983
207377,0.060293023
207380,0.020592161
207394,0.037489669
207412,0.125555513
207423,0.046617931
207426,0.027515611
207427,0.227458249
207428,0.048724191
207430,0.295212277
207437,0.081964583
207440,0.045143008
207455,0.032090229
207456,0.07372779
207471,0.145991685
207476,0.030195582
207483,0.028954902
207497,0.083196754
207506,0.036289881
207515,0.124871917
207529,0.106375194
207533,0.058076923
207534,0.055360013
207541,0.103095106
207560,0.065805001
207561,0.130615156
207570,0.030238017
207600,0.051939275
207630,0.171841138
207633,0.107415792
207634,0.018949815
207635,0.023287428
207660,0.027127782
207682,0.030626664
207684,0.033188713
207687,0.096923827
207706,0.135177523
207708,0.123516417
207713,0.082971776
207714,0.036236444
207718,0.038720706
207721,0.042092976
207724,0.053227635
207727,0.069376386
207731,0.027259297
207732,0.041495373
207734,0.079753749
207739,0.057045547
207744,0.062381903
207787,0.1888771
207792,0.037796144
207801,0.055230835
207811,0.067443997
207817,0.112235859
207818,0.105782547
207819,0.047095023
207830,0.050884284
207834,0.090676359
207841,0.245458597
207844,0.092629079
207849,0.090294472
207856,0.035388834
207865,0.031318496
207867,0.072489405
207873,0.150853495
207882,0.127371191
207887,0.021928574
207888,0.044515102
207889,0.024100436
207907,0.026650657
207921,0.16223626
207922,0.030946745
207928,0.090730025
207930,0.246669172
207940,0.029974381
207941,0.091982455
207956,0.046839633
207960,0.03946268
207961,0.107053983
207968,0.039458894
207971,0.042996341
207972,0.035220739
207975,0.063414835
207976,0.107312009
207979,0.204515094
207997,0.059190519
207999,0.225289283
208008,0.145614417
208027,0.125300013
208030,0.022681195
208033,0.205503206
208035,0.081331941
208040,0.030409611
208052,0.074153843
208067,0.032960982
208090,0.022803658
208100,0.040612187
208102,0.039149324
208110,0.048233702
208117,0.030416074
208119,0.07749842
208123,0.122944398
208127,0.310338947
208136,0.033321484
208139,0.018668987
208140,0.041830885
208144,0.075366329
208149,0.028366502
208156,0.123892488
208166,0.098469529
208168,0.072270163
208170,0.282758291
208172,0.14716046
208178,0.113133356
208193,0.057696792
208195,0.019501206
208211,0.060949687
208213,0.043875985
208229,0.069598145
208231,0.191907867
208235,0.035596361
208238,0.125777614
208240,0.136221679
208249,0.021914521
208262,0.082582934
208263,0.088476418
208270,0.033642062
208288,0.042339659
208292,0.129831774
208302,0.055526179
208303,0.061819243
208312,0.024354788
208317,0.04278383
208322,0.063597104
208331,0.127526719
208336,0.06244607
208337,0.085655261
208339,0.077554174
208346,0.15373727
208353,0.047969443
208358,0.031105307
208359,0.074774933
208360,0.023091846
208370,0.077150664
208373,0.030042177
208390,0.03521228
208391,0.081883459
208394,0.060559848
208396,0.041678122
208397,0.041203612
208398,0.133555785
208400,0.088126249
208410,0.043032035
208420,0.079656882
208421,0.169230384
208431,0.104845119
208450,0.073458615
208451,0.18699059
208455,0.103811207
208478,0.050534627
208479,0.039010653
208482,0.066650206
208502,0.128094465
208516,0.040390105
208518,0.040689241
208534,0.089164388
208550,0.02485112
208551,0.031706102
208566,0.075868598
208567,0.075065697
208575,0.055748723
208576,0.025906455
208588,0.03997426
208590,0.155014883
208595,0.034951459
208619,0.06772506
208620,0.053565014
208627,0.205887587
208629,0.05279877
208642,0.08737687
208645,0.026489666
208661,0.03446139
208662,0.023011171
208679,0.025150889
208681,0.04420923
208689,0.101020661
208696,0.0529155
208701,0.072033187
208707,0.232271228
208719,0.031744503
208720,0.102027355
208730,0.061771558
208748,0.030898812
208753,0.120886877
208755,0.054414233
208769,0.071309661
208775,0.059504479
208785,0.031208523
208796,0.059589718
208806,0.062170455
208815,0.065727632
208830,0.054977816
208833,0.036380494
208837,0.042977073
208842,0.031360863
208860,0.021672162
208874,0.061243899
208886,0.069041297
208897,0.029370185
208898,0.229639777
208905,0.137873763
208907,0.020682221
208924,0.138258698
208925,0.07384772
208933,0.066304241
208941,0.090227292
208948,0.024019488
208960,0.029439581
208962,0.062296033
208963,0.032021444
208965,0.036299796
208973,0.052950104
208974,0.049536004
208986,0.074417684
208992,0.032840389
208995,0.136135475
209001,0.055832839
209006,0.118332643
209012,0.039492084
209022,0.046856489
209055,0.359458739
209056,0.112375055
209057,0.061986361
209060,0.112385116
209067,0.023892804
209071,0.065913418
209078,0.03876369
209080,0.033288638
209094,0.036911475
209097,0.034977711
209098,0.09270604
209101,0.041306142
209108,0.025474014
209109,0.051036355
209111,0.020049955
209116,0.178790134
209117,0.280566079
209121,0.029089367
209126,0.026884723
209127,0.044762426
209141,0.052436748
209142,0.150289645
209159,0.032199444
209164,0.130786391
209168,0.18373109
209177,0.052667041
209197,0.060047578
209202,0.079468416
209209,0.037328702
209211,0.038033516
209233,0.090164684
209234,0.05343548
209253,0.08018355
209260,0.048367807
209263,0.096891726
209268,0.047092678
209275,0.097636648
209288,0.089243362
209298,0.148721985
209305,0.033883765
209326,0.1370094
209340,0.079910295
209352,0.146328019
209362,0.055111185
209367,0.085560212
209369,0.055137337
209377,0.059268426
209387,0.059576248
209392,0.050530209
209393,0.024482775
209420,0.024823105
209423,0.108052257
209457,0.077050578
209458,0.08267722
209470,0.161073483
209479,0.148538155
209483,0.234757842
209488,0.257654976
209489,0.056428927
209497,0.023118395
209504,0.066258735
209510,0.136653272
209513,0.021815871
209547,0.023425621
209549,0.030245532
209556,0.046939817
209561,0.151333074
209565,0.132937135
209591,0.110939042
209595,0.06485759
209596,0.133870102
209608,0.115060754
209628,0.040029994
209643,0.077329845
209645,0.128067638
209651,0.061265404
209659,0.088031814
209660,0.064189589
209661,0.22426976
209665,0.105079276
209682,0.042657534
209687,0.153010581
209689,0.084181241
209699,0.04938318
209705,0.119493066
209707,0.035429421
209713,0.08301879
209717,0.041387294
209718,0.078999796
209723,0.169382906
209727,0.031728208
209729,0.029912781
209739,0.063003174
209741,0.112201557
209744,0.206613002
209748,0.152507277
209749,0.066692196
209758,0.025811628
209761,0.043882803
209764,0.122332663
209772,0.039479587
209773,0.075960638
209794,0.044621983
209795,0.113920682
209814,0.033855768
209828,0.149341293
209838,0.095037708
209839,0.168331496
209845,0.143524357
209855,0.024118759
209862,0.035155025
209869,0.035362115
209872,0.046312132
209879,0.132000476
209881,0.071424693
209882,0.188000392
209893,0.18477672
209913,0.038732236
209918,0.060840384
209920,0.171718764
209921,0.042787995
209929,0.093945924
209943,0.144742439
209957,0.044349774
209960,0.091782049
209962,0.061520319
209969,0.064034873
209980,0.058421646
209986,0.040939158
209989,0.082342962
209990,0.04660852
209991,0.04757547
210007,0.050347896
210016,0.035538896
210018,0.054234856
210019,0.040137564
210020,0.042231712
210036,0.051136885
210050,0.051690393
210080,0.029546493
210084,0.032968716
210089,0.155044043
210104,0.033561984
210129,0.067378454
210135,0.034302408
210137,0.098369077
210140,0.104426105
210145,0.017102286
210146,0.048784391
210147,0.03624145
210152,0.023839685
210157,0.041323679
210158,0.179244017
210164,0.062856548
210170,0.050219722
210171,0.033695284
210173,0.261793606
210174,0.170557753
210176,0.063908102
210190,0.037115493
210191,0.125678162
210195,0.195741497
210196,0.02867419
210201,0.027802676
210211,0.080938943
210231,0.036835517
210239,0.115596327
210241,0.032126591
210242,0.035705825
210255,0.083231153
210278,0.113116343
210283,0.015790678
210284,0.084519574
210304,0.024512095
210307,0.050819582
210330,0.068408071
210332,0.034123974
210350,0.160484699
210379,0.033919545
210385,0.090682261
210401,0.047065028
210405,0.037638932
210413,0.239379619
210414,0.101625047
210415,0.092664608
210419,0.079880354
210429,0.047556121
210467,0.252375328
210481,0.047293714
210482,0.045140143
210492,0.036973054
210502,0.192645394
210523,0.059347746
210525,0.144639361
210529,0.071370144
210538,0.028155827
210543,0.059510523
210549,0.055497034
210551,0.090568137
210555,0.09568425
210558,0.126237323
210591,0.068505909
210597,0.175842445
210599,0.049237389
210610,0.034259985
210616,0.099796673
210618,0.035233708
210622,0.251687364
210639,0.112771028
210645,0.025186898
210650,0.027296637
210672,0.022903676
210676,0.119854538
210683,0.144901486
210697,0.211233272
210701,0.042845396
210706,0.104024311
210712,0.11149181
210717,0.060392888
210728,0.150112318
210729,0.047939511
210730,0.084039772
210731,0.054834488
210733,0.156498621
210735,0.028525795
210742,0.046771147
210748,0.020464584
210749,0.148028877
210758,0.047316792
210767,0.078783637
210769,0.080750907
210777,0.086157182
210789,0.02231544
210791,0.044930999
210794,0.033237582
210811,0.05161013
210814,0.02178828
210821,0.059262407
210833,0.066655991
210835,0.0342142
210859,0.025601712
210862,0.055127169
210870,0.069075886
210886,0.032506766
210893,0.027470694
210901,0.035302136
210906,0.151931007
210913,0.077462247
210953,0.039779101
210961,0.053870238
210962,0.135182387
210966,0.054712861
210983,0.127063842
211000,0.057323955
211025,0.094935049
211036,0.021310864
211043,0.101177362
211062,0.15304714
211076,0.051325024
211085,0.08077078
211096,0.024914058
211097,0.204750329
211098,0.100245722
211103,0.049749947
211108,0.103711882
211131,0.205627391
211135,0.198381038
211139,0.018363804
211146,0.049182307
211150,0.027563092
211158,0.057521405
211170,0.252361734
211177,0.039675662
211183,0.068310158
211187,0.064236579
211191,0.023994965
211194,0.177194247
211196,0.140803997
211203,0.032276997
211209,0.138820398
211210,0.128432139
211211,0.099233469
211232,0.066420324
211244,0.135071435
211263,0.043019509
211264,0.102768348
211270,0.118013974
211278,0.040309721
211292,0.040359863
211293,0.060242512
211295,0.058385401
211296,0.105760848
211308,0.064129862
211310,0.051491866
211312,0.085439312
211325,0.044683345
211326,0.041585699
211330,0.049911228
211333,0.034496234
211341,0.031063276
211342,0.019349171
211350,0.045557816
211355,0.083617218
211357,0.189855604
211358,0.081004254
211362,0.042410733
211377,0.046265687
211378,0.143956225
211379,0.102744507
211384,0.121456885
211395,0.155387465
211398,0.043674189
211399,0.040392974
211417,0.073160516
211419,0.153505872
211420,0.02542027
211439,0.140679628
211442,0.036021358
211451,0.02260214
211457,0.056508914
211469,0.045245236
211483,0.026340585
211505,0.086740428
211508,0.045443226
211509,0.061655227
211510,0.105977515
211526,0.038752654
211547,0.076646036
211548,0.172656817
211550,0.026071142
211551,0.095090787
211553,0.19131279
211562,0.081230555
211563,0.022765895
211564,0.102439176
211565,0.063993953
211571,0.219617535
211572,0.275765344
211577,0.068071907
211580,0.103686667
211609,0.036682942
211625,0.064636676
211635,0.260746383
211646,0.047906362
211660,0.068784593
211670,0.108875148
211672,0.049625867
211688,0.056323531
211694,0.029625945
211696,0.07552614
211711,0.254902338
211718,0.038040131
211732,0.049570186
211735,0.04505564
211736,0.051147622
211740,0.111737412
211741,0.027532895
211746,0.026596144
211751,0.062794542
211754,0.131682454
211770,0.075419765
211771,0.091746557
211787,0.265933078
211788,0.085621403
211802,0.03271505
211804,0.085998265
211810,0.060393404
211832,0.076789719
211839,0.036048446
211860,0.076900137
211863,0.183775497
211866,0.027748525
211869,0.100166828
211872,0.025426365
211894,0.049406257
211901,0.052009236
211902,0.134125641
211903,0.128265352
211946,0.043146709
211950,0.099955462
211959,0.068334528
211964,0.091590552
211965,0.056764157
211979,0.082498691
211983,0.08783156
211986,0.040869
211987,0.042983399
211988,0.080621047
211999,0.028313094
212002,0.047087741
212004,0.048895642
212009,0.055963749
212015,0.072991137
212023,0.05440367
212048,0.031415453
212055,0.04463628
212067,0.017927516
212079,0.034483813
212080,0.035337395
212083,0.026723054
212085,0.101877617
212088,0.031800849
212089,0.047532741
212092,0.038039076
212097,0.047533319
212124,0.039921865
212132,0.033638482
212136,0.053109184
212144,0.060424537
212145,0.092057438
212167,0.032357515
212174,0.225577698
212175,0.051785961
212187,0.252809502
212191,0.036737664
212194,0.115844058
212238,0.058629817
212242,0.035674139
212245,0.075326537
212258,0.054776711
212262,0.051891955
212277,0.034462017
212283,0.036368586
212287,0.077421961
212288,0.073288065
212289,0.049578116
212293,0.064217505
212296,0.164495155
212300,0.189532257
212303,0.092109825
212326,0.054571262
212327,0.072188074
212328,0.02629798
212329,0.023598038
212339,0.079502478
212340,0.043140017
212343,0.049904875
212360,0.048690482
212389,0.090518203
212401,0.100517245
212407,0.018477052
212409,0.11238734
212422,0.046550744
212424,0.105217752
212440,0.045836624
212441,0.124219046
212443,0.035334388
212448,0.035531881
212472,0.132768647
212478,0.069713429
212481,0.030712341
212493,0.092279376
212508,0.079656091
212511,0.043343172
212525,0.038137332
212531,0.091400838
212533,0.03042075
212555,0.071000719
212592,0.109561038
212610,0.027195362
212621,0.106897365
212629,0.034987224
212635,0.06044342
212636,0.032528801
212637,0.055289878
212643,0.067708417
212648,0.060457864
212654,0.185164771
212655,0.130329889
212660,0.100131817
212661,0.096959597
212664,0.066220439
212669,0.021832081
212670,0.034415355
212674,0.198066725
212676,0.236326421
212690,0.04457958
212691,0.039979321
212696,0.032123855
212710,0.112114343
212712,0.021011028
212716,0.055898796
212718,0.056662981
212720,0.076375155
212723,0.054288001
212730,0.028056891
212740,0.0368824
212747,0.127735929
212763,0.064355659
212773,0.032434366
212775,0.039387493
212776,0.053187043
212777,0.193064701
212781,0.101849529
212782,0.297051687
212785,0.032498379
212786,0.076759865
212795,0.024316173
212800,0.116594054
212818,0.135102475
212834,0.065336962
212837,0.095528833
212841,0.062074189
212842,0.036443127
212847,0.134960559
212848,0.020352041
212851,0.030488624
212865,0.021692938
212866,0.020209129
212874,0.071876726
212880,0.046287281
212894,0.045522668
212897,0.050546583
212912,0.058971571
212913,0.024419479
212916,0.052751605
212917,0.028816149
212933,0.057284347
212935,0.028436611
212936,0.037488079
212950,0.179694437
212957,0.053715138
212958,0.090784085
212961,0.108913837
212962,0.041261269
212963,0.119105597
212964,0.205360946
212968,0.129406306
212969,0.051033215
212976,0.021019136
212978,0.053025644
212983,0.110801707
212993,0.194528519
213004,0.029076919
213008,0.02251702
213014,0.019452501
213018,0.087096815
213021,0.032527421
213024,0.086288416
213045,0.07295656
213054,0.031665205
213059,0.131473818
213076,0.047452243
213095,0.047039458
213096,0.038363495
213100,0.022364362
213101,0.044419262
213109,0.085050279
213111,0.028935134
213116,0.043643879
213133,0.18366511
213140,0.074794406
213141,0.060222995
213143,0.309667833
213150,0.062782151
213152,0.043915855
213158,0.044763688
213159,0.038336899
213166,0.049909764
213167,0.259602159
213170,0.214121654
213178,0.119779619
213179,0.02537478
213189,0.041548429
213196,0.094779641
213201,0.030855085
213203,0.084413184
213204,0.061204817
213205,0.0477405
213206,0.04319474
213207,0.167503042
213208,0.040606978
213212,0.03075722
213214,0.032246584
213220,0.029058978
213240,0.032282599
213244,0.032187231
213263,0.27505324
213264,0.134139754
213265,0.023962595
213270,0.059106807
213283,0.059580159
213287,0.057180851
213292,0.0812624
213295,0.05789006
213299,0.1419302
213303,0.063095292
213307,0.038144138
213308,0.024658572
213312,0.178499436
213313,0.029153412
213316,0.032698681
213317,0.106903534
213338,0.128765751
213357,0.052834176
213368,0.12072317
213374,0.066138078
213375,0.035785922
213386,0.135197424
213390,0.059415189
213393,0.042203328
213401,0.101690917
213423,0.056409861
213430,0.060653171
213431,0.063148682
213447,0.029906546
213465,0.060323611
213468,0.063732311
213473,0.122027098
213475,0.094346461
213476,0.049946456
213482,0.024965429
213493,0.106097461
213531,0.114218887
213534,0.053284613
213542,0.024740944
213546,0.07409705
213569,0.044703577
213570,0.056246552
213588,0.024073835
213591,0.05061416
213595,0.038868903
213597,0.067293338
213598,0.057371927
213604,0.100240638
213622,0.064304953
213623,0.227178224
213633,0.017849537
213639,0.021567883
213641,0.049919098
213649,0.081678115
213671,0.033735068
213675,0.044298421
213679,0.07469519
213680,0.048529747
213684,0.107353612
213685,0.057741501
213689,0.042404656
213691,0.173554526
213693,0.048194569
213712,0.024608138
213717,0.024385193
213734,0.105249184
213739,0.32177047
213765,0.06280701
213775,0.034761488
213776,0.098744754
213804,0.220938157
213808,0.028890847
213818,0.204496832
213821,0.043268339
213829,0.041651667
213836,0.092387662
213838,0.046337962
213843,0.07225773
213854,0.063737521
213859,0.16315579
213862,0.282050603
213874,0.110782743
213878,0.247188034
213886,0.019187788
213888,0.041040102
213892,0.067016697
213910,0.060034204
213921,0.094428434
213926,0.087934042
213928,0.047629392
213935,0.037304383
213949,0.044356525
213957,0.063768709
213959,0.054183015
213967,0.076404307
213974,0.031625302
213975,0.082614921
213983,0.075797959
213984,0.03536813
213998,0.065921891
214004,0.030435351
214006,0.066103454
214008,0.04826807
214014,0.022860179
214015,0.066822441
214034,0.027800339
214059,0.059666419
214067,0.020346579
214077,0.053835452
214078,0.053367449
214079,0.068593882
214085,0.08307435
214088,0.126410181
214099,0.0878205
214138,0.052808508
214141,0.013751835
214152,0.103336553
214154,0.020925061
214155,0.046503968
214177,0.116466648
214188,0.027088538
214192,0.052033533
214207,0.049728328
214217,0.042221018
214219,0.068748534
214228,0.071843391
214229,0.142986717
214233,0.055840911
214236,0.168801027
214242,0.024285953
214249,0.017659373
214263,0.044560587
214264,0.023152908
214265,0.035778732
214268,0.08028399
214281,0.049689663
214282,0.039194514
214295,0.05062094
214311,0.027987185
214315,0.045724941
214325,0.029240019
214334,0.046946839
214336,0.032166147
214337,0.067466898
214342,0.299448238
214344,0.096715509
214349,0.047395119
214355,0.023720519
214356,0.040260833
214358,0.060100838
214363,0.048805593
214364,0.036652804
214371,0.077788703
214377,0.323447916
214379,0.041739624
214383,0.083799143
214406,0.023822638
214407,0.099716854
214411,0.067312705
214415,0.124797395
214418,0.183007594
214419,0.037463046
214421,0.029963889
214430,0.019067994
214436,0.025916207
214463,0.082516639
214472,0.120633356
214474,0.106558319
214476,0.075549279
214478,0.034155955
214481,0.107443009
214484,0.032975982
214488,0.103978548
214491,0.088951002
214505,0.066685426
214507,0.136310246
214510,0.048691897
214518,0.097770649
214523,0.260769241
214539,0.072861908
214542,0.047345657
214544,0.078841152
214553,0.03035449
214554,0.054584695
214561,0.107470755
214563,0.107435024
214566,0.048525341
214581,0.038204746
214587,0.038169371
214588,0.132178602
214589,0.146672563
214593,0.097831424
214620,0.119669598
214630,0.162323269
214643,0.045828998
214644,0.111022478
214647,0.068829736
214654,0.062591887
214657,0.058640275
214658,0.068629907
214662,0.063582312
214666,0.098707414
214680,0.071754307
214685,0.041851033
214693,0.021830405
214701,0.038385148
214705,0.046380053
214706,0.073209986
214719,0.065516017
214721,0.378365986
214724,0.040151837
214741,0.033355645
214769,0.053211424
214777,0.024031093
214780,0.065259539
214786,0.043013711
214789,0.056032751
214797,0.060573913
214804,0.046660851
214808,0.099681817
214810,0.144291343
214828,0.25683488
214830,0.041802982
214835,0.115030527
214844,0.062848915
214859,0.26250688
214861,0.037045993
214863,0.058612283
214887,0.024985863
214898,0.03546374
214906,0.107107667
214913,0.031290768
214915,0.181157038
214937,0.022466354
214944,0.10742439
214948,0.126168854
214970,0.091683084
214976,0.091582315
214999,0.198922574
215000,0.207876107
215016,0.033903806
215024,0.023399789
215029,0.217783024
215033,0.252600097
215037,0.311827393
215054,0.066886162
215057,0.066699352
215064,0.040796404
215074,0.114858384
215077,0.102837628
215082,0.053331826
215096,0.042033649
215101,0.049617477
215103,0.05462784
215109,0.099184705
215124,0.067793493
215142,0.15105517
215143,0.026224137
215145,0.02671703
215157,0.023174417
215159,0.021812008
215161,0.083232051
215166,0.06585835
215177,0.075135187
215186,0.111849924
215194,0.096176226
215196,0.056852543
215204,0.159481904
215211,0.064955936
215230,0.130377132
215241,0.027995414
215256,0.114881827
215257,0.094016239
215266,0.076579541
